# criteria: byte, interval: 600, nflows: 5, duration: 86400, start_time: 1360249200, end_time: 1360335600 
# labels:"[ 1] 6:80:* 50.48%  [203.190.176.0/20 *] 13.01% ", "[ 2] 6:*:* 10.45%  ", "[ 3] 1:2048:2048 4.51%  ", "[ 4] 6:873:* 4.32%  [2001:fe1d:bebe:38ee:e7ff:ac:1ff:915 2001:eb6a:ff3f:97c7:350:55fe:569:805d] 37.23% [64.185.115.251 203.190.178.175] 19.63% [203.190.178.175 *] 15.59% ", "[ 5] 17:*:* 3.13%  [163.45.0.0/16 *] 45.32% ", "TOTAL"

1360262400, 1802077145, 1183095765, 442657579, 139818171, 775472363, 4343121023
1360263000, 1912678647, 1617988026, 438766245, 32411871, 655337344, 4657182133
1360263600, 2321981012, 783710468, 436474101, 73750186, 710358792, 4326274559
1360264200, 1899916082, 670091833, 441497856, 58672804, 769759600, 3839938175
1360264800, 1593201230, 644261644, 441543482, 77241918, 961319719, 3717567993
1360265400, 1312838346, 526341943, 440575600, 398999337, 737337833, 3416093059
1360266000, 1111721510, 713616125, 440960359, 334605613, 515687167, 3116590774
1360266600, 1417177043, 675720508, 443018277, 78001631, 504782833, 3118700292
1360267200, 1587371672, 595572819, 443906118, 77067255, 495808602, 3199726466
1360267800, 1952568891, 634765563, 444074777, 391181849, 594907176, 4017498256
1360268400, 2630913772, 548212659, 436047523, 70900332, 480497078, 4166571364
1360269000, 3467718833, 581997267, 441601629, 15516228, 547640247, 5054474204
1360269600, 1880311734, 564812788, 438986820, 81179529, 513022039, 3478312910
1360270200, 1990429815, 604626090, 439336568, 120373270, 531510442, 3686276185
1360270800, 1653106524, 504509514, 439497742, 29461438, 543158658, 3169733876
1360271400, 1528639710, 457736103, 450121134, 108063048, 500915617, 3045475612
1360272000, 1773710401, 572129162, 439582022, 4407434, 724902334, 3514731353
1360272600, 2236907551, 490087463, 441343814, 6147025, 796434737, 3970920590
1360273200, 1825251473, 632036602, 439596893, 632466530, 854603976, 4383955474
1360273800, 1873424131, 636141065, 441918765, 117115510, 529646866, 3598246337
1360274400, 2815814053, 354940983, 440046736, 239055804, 394816415, 4244673991
1360275000, 1871689551, 480936138, 439864611, 382965537, 404767743, 3580223580
1360275600, 1776451787, 471274751, 437500445, 1001369160, 339651271, 4026247414
1360276200, 2965601660, 392732481, 438245254, 861150041, 327872976, 4985602412
1360276800, 4592433528, 464357080, 434639728, 958569501, 305769340, 6755769177
1360277400, 4025520860, 482818304, 434680578, 790070472, 332431202, 6065521416
1360278000, 2884271534, 690568982, 435958460, 1085799471, 360937430, 5457535877
1360278600, 2158813379, 438202986, 438062391, 902872713, 534765741, 4472717210
1360279200, 4461257123, 322691382, 434569847, 1085905763, 401240179, 6705664294
1360279800, 3413233669, 450190224, 435045623, 1125670943, 341618071, 5765758530
1360280400, 3420981389, 721275023, 437778851, 1036050577, 320180028, 5936265868
1360281000, 5742002554, 1342958686, 434540674, 976342670, 291261444, 8787106028
1360281600, 4957463610, 932216792, 434548689, 764722613, 292103111, 7381054815
1360282200, 8682734268, 1762502300, 434415759, 1325908252, 176359580, 12381920159
1360282800, 5638508524, 576862474, 434453072, 693795538, 435895506, 7779515114
1360283400, 3945199313, 1050034986, 434762258, 294069449, 415100759, 6139166765
1360284000, 4684821842, 1592304438, 434692132, 420923093, 328119393, 7460860898
1360284600, 5520312581, 1631920159, 436934156, 310179309, 197564926, 8096911131
1360285200, 7153224622, 1232867615, 437072226, 345587400, 26411426, 9195163289
1360285800, 5536721368, 1003810701, 434514753, 472908653, 284129076, 7732084551
1360286400, 5259552456, 676478838, 434790126, 220302328, 125051745, 6716175493
1360287000, 4721658990, 749309372, 436925440, 0, 111015447, 6018909249
1360287600, 3937106682, 872175194, 410539413, 0, 46677480, 5266498769
1360288320, 6929304129, 1109871397, 568025194, 0, 76372624, 8683573344
1360289100, 5266568614, 548833906, 434601990, 0, 217508022, 6467512532
1360289700, 5331116162, 804298524, 436914759, 0, 115316399, 6687645844
1360290300, 5465346474, 1167428668, 436102564, 845007750, 49551641, 7963437097
1360290900, 5491546551, 1324822822, 436579614, 0, 55047258, 7307996245
1360291500, 7146081707, 2512131708, 435686145, 6130385, 271748688, 10371778633
1360292100, 10292835509, 1891420941, 434548567, 750036767, 319470700, 13688312484
1360292700, 7295960673, 1638127452, 436086434, 0, 298702944, 9668877503
1360293300, 4931252342, 1745652121, 437116827, 20248407, 103546864, 7237816561
1360293900, 6811496448, 1716840493, 438803455, 0, 258096846, 9225237242
1360294500, 6625313194, 2088342597, 439621513, 0, 159022176, 9312299480
1360295100, 6170008557, 1379703032, 438905283, 0, 53847494, 8042464366
1360295700, 6267168203, 861630860, 435835688, 0, 24099920, 7588734671
1360296300, 6453581137, 820927320, 439553029, 0, 28270094, 7742331580
1360296900, 10126363149, 488480284, 434511488, 100612870, 21063809, 11171031600
1360297500, 6621558356, 626599564, 438690632, 346448421, 179728259, 8213025232
1360298100, 5240252997, 803860313, 437826928, 70534686, 160390454, 6712865378
1360298700, 4612506487, 774846386, 436984256, 3019338, 101234221, 5928590688
1360299300, 5937357197, 1547253478, 437641435, 577186141, 12274689, 8511712940
1360299900, 6086977260, 1002988536, 436671254, 1784259115, 22894107, 9333790272
1360300500, 5677583355, 1365726527, 434606358, 268705699, 0, 7746621939
1360301100, 7651367808, 1231539258, 434591841, 0, 19153610, 9336652517
1360301700, 8472701775, 666713634, 434406319, 0, 0, 9573821728
1360302300, 7431556259, 353895877, 436937208, 2515511, 19343384, 8244248239
1360302900, 7551159380, 583182500, 434517948, 0, 100159200, 8669019028
1360303500, 8843513570, 612864730, 434502391, 0, 217027426, 10107908117
1360304100, 10595564838, 554768777, 434505735, 231509065, 133711032, 11950059447
1360304700, 6995621102, 819790472, 437260354, 415299972, 203970786, 8871942686
1360305300, 5798574076, 1091741444, 435231577, 619061344, 131319478, 8075927919
1360305900, 5794055401, 1043686120, 436990811, 530713880, 8180865, 7813627077
1360306500, 7390799681, 710442721, 434387537, 587666060, 21423631, 9144719630
1360307100, 5986404366, 1237992268, 434554082, 535790189, 27699080, 8222439985
1360307700, 6927721960, 1279883236, 434536497, 692588722, 0, 9334730415
1360308300, 5680728421, 1635698831, 434534989, 509654536, 0, 8260616777
1360308900, 6189757051, 1529780536, 436869887, 46848366, 0, 8203255840
1360309500, 6611704604, 1277278597, 434534914, 0, 2403816, 8325921931
1360310100, 6222456871, 1142857884, 434394910, 0, 15686697, 7815396362
1360310700, 5226856885, 1702497809, 436236220, 0, 0, 7365590914
1360311300, 7536276346, 888790107, 435949752, 0, 0, 8861016205
1360311900, 6667536818, 1413922955, 434542930, 73078841, 0, 8589081544
1360312500, 6540185110, 1341300827, 434515138, 0, 0, 8316001075
1360313100, 6470502888, 923184553, 435706142, 0, 53435658, 7882829241
1360313700, 5881948402, 2220795423, 435078767, 0, 73883603, 8611706195
1360314300, 6448633476, 1808581545, 434565731, 0, 0, 8691780752
1360314900, 10843220293, 1933719364, 436860171, 122915795, 0, 13336715623
1360315500, 6060190328, 1058607474, 434536834, 97473118, 27861129, 7678668883
1360316100, 5353254842, 969503712, 436493562, 0, 122456458, 6881708574
1360316700, 4273086345, 1104910229, 435467542, 0, 372008169, 6185472285
1360317300, 4560254400, 1175673165, 434887582, 0, 152323920, 6323139067
1360317900, 4344489586, 1163956829, 434590892, 0, 322571186, 6265608493
1360318500, 3748681390, 1151821505, 434664762, 0, 386667165, 5721834822
1360319100, 4862899219, 1102226927, 437896522, 368471927, 360559363, 7132053958
1360319700, 5791295638, 854192797, 437209353, 0, 370121523, 7452819311
1360320300, 5000049095, 612483058, 436534389, 0, 407884263, 6456950805
1360320900, 5119522590, 1021283039, 436926620, 0, 392336367, 6970068616
1360321500, 4736384400, 564873774, 442852234, 0, 28772068, 5772882476
1360322100, 6530205172, 632064656, 437317384, 13207948, 30678546, 7643473706
1360322700, 4687430952, 1529344979, 434529995, 20345386, 40631402, 6712282714
1360323300, 6899384097, 1643293095, 436708242, 0, 41006623, 9020392057
1360323900, 7717000692, 1157150209, 441674458, 0, 10728219, 9326553578
1360324500, 7739853468, 1081582426, 440465865, 0, 0, 9261901759
1360325100, 6493211709, 755016297, 448159677, 358777791, 41241319, 8096406793
1360325700, 4243913866, 750723472, 444755827, 324231076, 105180684, 5868804925
1360326300, 4119153401, 648390064, 447128037, 479129484, 41678446, 5735479432
1360326900, 2352297655, 300370072, 223366755, 207378079, 92975283, 3176387844
1360327530, 3876638619, 1276492432, 421323178, 366076448, 169076766, 6109607443
1360328130, 10994908529, 1857913740, 641336420, 0, 270019224, 13764177913
1360329000, 6215017705, 1133270165, 446697603, 0, 329645719, 8124631192
1360329600, 4826679586, 1383311546, 445911337, 49445121, 252202996, 6957550586
1360330200, 4874128914, 1158105165, 445645995, 499125584, 269310238, 7246315896
1360330800, 4174900820, 966044164, 445093671, 429148703, 328660223, 6343847581
1360331400, 4215934476, 1296655261, 445555652, 376699177, 266617399, 6601461965
1360332000, 4145968299, 2067510085, 441853876, 516884524, 284085598, 7456302382
1360332600, 5293394614, 1692116043, 445225578, 93582861, 240821009, 7765140105
1360333200, 4364426239, 2987870296, 442459644, 1190407065, 475621414, 9460784658
1360333800, 7964327267, 2330616015, 445831343, 994587681, 350339476, 12085701782
1360334400, 3957690528, 755250738, 443184079, 979411062, 473119356, 6608655763
1360335000, 4124041257, 792604676, 441582733, 844832969, 501864425, 6704926060
